minute_idx,BTC,DOGE,ETH,SOL,XRP
1286,5156849.612014324,9087446.061017748,852579.4565966964,793383.2245375001,610077.6525687501
1287,3798453.3510353635,1185113.189048091,910111.1533389091,518799.8327627273,113974.00069545455
1288,1405454.933856852,22289.617947592593,8129533.788154445,286979.95100092597,519234.99994629633
1289,5953468.147721352,58655.02648693694,9209444.920135405,779853.0906468469,113863.7959882883
1290,707686.2735829729,33061.28347081081,5474051.455555226,3278058.652228829,201396.95221351352
1291,390207.7353983486,50526.38133422019,5627734.51349789,2048976.8667926604,71741.31291192661
1292,248066.928064,44225.73923618182,2102265.205208727,259386.75372272727,70388.25646363637
1293,348668.01481181814,41175.49219600001,1854799.7468897272,149992.4261909091,199632.90465272727
1294,321779.7205994594,56450.79589648649,700985.1504677478,180228.55404684687,61887.08948648649
1295,320723.73779541283,25516.59325733945,766098.5348165138,98861.78484036698,18060.459533027522
1296,200473.8093238532,13154.16372504587,1137715.270407156,158811.85682844036,46117.368390825686
1297,412165.5651429091,6967.078579454545,1350525.733809091,85929.35467181819,32879.74757090909
1298,451880.9075978182,18149.315273272725,1249860.7280342728,91626.19844363637,19394.933724545455
1299,622392.6338222019,15878.041344862386,909011.5741770642,199946.70203761468,57090.70600917431
1300,571710.3531514414,35346.76509324324,1164108.870323243,157684.25246486487,29687.94787027027
1301,892438.713677523,28984.4864093578,1465672.3235144955,159743.96804862385,56538.87553761468
1302,954418.0637366973,723515.0721700918,1757335.7282659633,74941.76148440367,61166.10677798165
1303,944825.9589776146,12618446.089123763,1258704.6302837615,362567.12343119265,37403.11406422018
1304,990015.7678312613,25248910.617910273,1630209.9514944146,157041.28276126127,173678.6088855856
1305,839873.2158184546,12899551.040950637,708933.9338478182,220878.53613636366,103112.68778454546
1306,643418.319001091,3755273.2948829094,2465865.240732909,231084.3215781818,954140.69282
1307,255564.36870405404,329448.4656082883,754053.1487527026,66989.21782342343,175256.580809009
1308,267171.4491561818,121199.486122,404688.6991703636,75406.39482727273,27958.26568
1309,2017015.4988403637,1284437.1037250909,869554.8309456364,182830.20380727272,29785.83503090909
1310,779526.3931079815,1798869.097108532,434810.4690285321,374649.6890055046,73021.51999816514
1311,581652.1287874312,3426710.691066972,1071173.2335470642,219189.50371009173,290956.68565412844
1312,981050.220103063,9388650.129013153,832336.7490118919,275214.6217126126,134561.68071711712
1313,396906.2893420909,108541.73339727272,1200876.7653604546,293128.58274,141742.34243000002
1314,332720.995385946,117025.03364495495,1342635.1040785587,349004.2187171171,84947.39863873874
1315,393883.4463448148,146442.8414587037,1244435.3389021296,351147.94667685183,91583.82379074075
1316,372923.3261788991,32928.031554587156,1150833.1089577982,983219.4422119266,44770.06062201834
1317,325901.0607123423,6099822.439142703,301013.0696263063,789016.9579954955,46680.21644774775
1318,321112.77971119265,2416510.905455872,1346608.7439380733,978732.9027513762,54651.92209541284
1319,554303.1663011819,162954.55075763637,544221.5250513636,712081.0920863637,36616.90675454545
1320,365036.18808747747,106619.65106981981,879046.0235101802,196103.48500270268,58186.06752818182
1321,3141475.4488366973,8044.931516697248,1188054.7779342202,561756.5718715596,32262.79215
1322,292194.8156707339,17253.630681851853,805938.6132190741,420934.08451203705,30422.328843518517
1323,1177628.582996574,64578.99167559633,1863952.684504679,654282.2899027523,76746.87825504587
1324,666135.4910849542,53602.705649266056,1029500.4727165137,289355.9738137615,120904.35945229357
1325,1692199.5085095414,105829.03872321102,1324513.749923945,387200.45065596333,89417.34702752293
1326,296070.56928747747,9937.180525585585,754983.0724338739,266778.21872702707,38068.511975675676
1327,1201630.1998416362,1527384.7380453635,3724909.056676273,477050.8863363637,54537.067105454546
1328,821555.9705392593,1516447.1694641665,1867791.48185,307979.9209287037,80990.54618333334
1329,306913.1346967592,11500821.923847869,409695.9414748148,429654.6590509259,34138.061133333336
1330,905516.4954029358,11178892.717372935,1299208.8107920182,308288.62016330275,46823.96233211009
1331,986936.661646574,7501047.22508898,1066954.9331412965,467842.26598703704,29814.947431481483
1332,618030.1427577478,11981076.328454774,1072532.7478914415,894357.0897549549,86703.11963513514
1333,674598.3681004588,13209954.750353301,1198567.214663945,1004980.8005486239,37963.75404311927
1334,637648.5150904587,10934078.828511832,866154.6646211009,587065.0336229358,38895.547866972476
1335,797107.2677376363,7424749.192034544,1512214.3674847272,239340.48405545455,37090.735521818184
1336,565964.99279,9070328.517418636,2387490.106875091,357733.2294018182,52905.38504181818
1337,465169.9339259633,7900202.858922201,1567161.0512921102,192376.19899357797,27507.249289908257
1338,786941.038911,7079027.682592727,1432445.8694995455,235196.38086272727,42194.14715363637
1339,716165.5627203704,3867552.3212863887,632712.1009678704,360336.62255607476,108815.35887850467
1340,651842.0457559633,4033769.5137014673,838362.0547145872,120252.73566545454,155281.0175818182
1341,687846.0543912962,745698.480419074,635873.0384263889,358872.0392009259,718443.3321972223
1342,807750.3876723637,4503158.6120299995,796261.6691888182,115451.39241272728,183806.88608073397
1343,558890.9955440001,3321104.0850442722,1040998.4044049091,192383.11638899083,70091.92741545454
1344,494602.8769036111,1401809.8867854627,941492.1450461111,268172.24735871557,75271.19613394496
1345,510379.879044,122149.57193981817,834223.7262834545,145225.04097818182,73873.02045
1346,341591.88346833334,145881.7551162963,1010704.0824573147,111571.07833333334,55919.19828981482
1347,327154.8321792727,65353.52992436363,886748.5696546363,252454.8096990909,65052.528867272726
1348,368392.3503478899,126199.39638449543,945854.6833568807,214727.7325788991,44495.70843944954
1349,584518.3600444546,2015037.1683277271,1015883.3515036363,184370.12923000002,31176.92996909091
1350,410303.16661699995,147665.80981854544,609633.6497081819,149290.27432363637,69212.19297090909
1351,389629.1227712727,30587.37846090909,844293.1782017273,196106.43341,33300.75428818182
1352,416951.47493844037,743862.0154520182,1219907.00898,275951.12715137616,41896.909042201834
1353,414170.01042872726,2189906.206728454,1332512.0728690908,1022267.9800718181,32770.97322090909
1354,504671.62712724775,2800097.3659130274,922272.3348508257,216137.72690917432,41286.53034587156
1355,390495.1088047222,2438842.3363112034,909449.6282952778,213389.1497601852,43466.04620370371
1356,459366.58140945947,2526644.804412883,755804.8104734235,181801.0587036036,58098.38857207207
1357,352778.70322412846,1610853.5784044035,468224.2021276147,158990.7981944954,45533.96080550458
1358,20278688.667246636,381442.1784560909,715951.6651371818,164299.3067281818,77817.15103363637
1359,15428415.99530431,53407.21616642202,725269.4821411927,184782.2541266055,44014.50264495413
1360,10747961.015075184,233291.51950555557,860136.2890535186,201398.12032685184,80764.90789722222
1361,5543868.563079728,76015.79217281818,809502.7517976364,139854.11471545455,53620.00815909091
1362,432282.06749899086,52139.950783027525,686652.7341011009,301237.1004697248,35122.66352844037
1363,739850.5815308183,23822.284856727274,790379.4815612726,148085.29118636364,30470.051760909093
1364,766408.7569743519,41502.04682605504,845383.3885401834,109787.11935504587,39536.59863211009
1365,367515.87898403674,11895.205673703704,768702.1980505555,287441.9980851852,36272.11465462963
1366,599509.1416024546,27492.133921363635,942219.6922674545,369140.29613545456,36913.582546363636
1367,549394.4501403604,14697.723609639641,1053871.1570025224,265337.2129927928,56054.93262882883
1368,505110.9320848624,30169.090573119265,970979.0422122017,159893.43473944953,68863.37088256881
1369,435939.2331254545,17391.24596227273,951784.6053345454,128342.72816454545,57290.72910818182
1370,489164.4445812613,12011.865016756756,608521.2096721621,184121.4864009009,38283.94687387387
1371,454514.6259716364,14799.359176818181,646148.0954228182,215873.9904881818,53417.602889090915
1372,506233.08662779815,34309.93370788991,740003.2366506421,457290.8145697248,60642.737325688075
1373,497822.3849703604,46180.81806684685,597356.037513063,280135.91577387386,69603.51882072071
1374,431567.8460247273,24556.049083454545,1230305.5990797274,165374.0480272727,47468.40873454545
1375,500092.4165618182,25841.783322363633,552719.1880134545,160580.76402181818,63888.39151545455
1376,551366.5689692793,28940.14362036036,1124061.7067765766,161973.74345225227,70538.32742612612
1377,532743.423373,22050.253809363636,787177.0433847273,169557.61688363636,84750.51796697247
1378,548884.0076713761,25626.452401376147,899136.5770500917,177915.8854972477,43844.52480818181
1379,643632.3017297273,6871.357043181818,729248.8381239999,176262.3371827273,52650.15466636363
1380,460639.12508990825,12773.872695321103,841987.2031606422,366994.3113807339,53656.66697522935
1381,461572.6583309174,11404.171105596331,900052.7175475229,497551.419140367,59301.0489293578
1382,5302434.031139273,21877.186504636364,975023.8457166364,315780.97051909094,46473.02406363636
1383,1788664.4304346363,13913.046637636364,858452.4594594545,210345.43828909093,48463.966316363636
1384,399915.77083945944,12638.622779819818,721338.280160901,202112.11258738738,78669.94756036036
1385,392659.5291520721,16112.483045495495,720083.6136272071,212791.35348454546,82665.78072272727
1386,370848.43436581816,17250.040448,741559.5364602727,218719.7133327273,60212.79863727273
1387,379707.3469001835,18975.088194678898,751672.9379508258,226145.3083009091,70237.76050818182
1388,401548.4645168182,12284.277512272727,666575.5457101818,330604.35248909093,63042.261115454545
1389,347428.710862,25437.66639027273,736563.7923333637,217058.61207727273,47944.419769090906
1390,391426.3741406422,26372.88667853211,1084891.0547355963,188565.2525174312,50068.12622477065
1391,362912.51531761466,18700.60476,576590.1650559633,157437.3992706422,68764.64834036697
1392,310687.6418379279,31124.010615945946,513457.11245612614,235596.07156216216,49767.96359009009
1393,396627.85344688076,11617.055826146789,707137.4176124771,158703.37386055043,50567.67014311926
1394,307319.6560185455,38508.54451972727,839604.9101927272,159007.47505545453,74987.98305181818
1395,327208.682693211,20905.07659055046,678192.1873453212,142454.2100119266,66928.84042201834
1396,10894488.404831365,12688.172927818183,850427.3034365455,191386.21156818184,41081.770205454544
1397,4742415.289385766,34000.02395099099,627913.2140147748,320992.6846207207,39586.061563063064
1398,268956.84105055046,24687.244249999996,660477.1470766055,236460.56666513762,51879.71316788991
1399,268700.9382100893,15334.131767500001,835527.5765575676,161321.22657117117,73184.65361351351
1400,322580.6397269091,13108.540565181818,859957.9001374774,223143.04246306306,45330.147562162165
1401,248494.7325708108,8561.190135135135,626042.5712076577,160641.9770873874,45878.02894414414
1402,402843.09972272726,5489.497794272727,762138.424372091,173839.8662909091,51304.97635818182
1403,380558.7109897247,12743.142327339448,671002.0495623853,185040.15728715595,49675.688565137614
1404,339702.58923756756,10456.054858738738,814179.8500795496,369134.50593963964,1119577.1611846846
1405,407159.56160872726,6458.16138290909,775757.2556500909,1829773.2316327272,3401218.7218290903
1406,469280.0747569091,9234.674149636363,860350.527494091,2474135.6384527273,2113514.2796572726
1407,290354.5306045455,15009.08792509091,594276.2638694546,241871.5375272727,768678.96434
1408,491123.59511128435,9156.97020944954,900160.6116481652,284965.3496091743,762479.9132009173
1409,290096.603992844,24136.86148238532,745695.8745295412,257884.42094220183,1666316.6061009173
1410,403785.85533137614,18632.24124963303,949368.8891700917,360821.85074495414,64655.529505504586
1411,622770.0406802727,21249.667655090907,749404.4559496363,250435.6293318182,81877.66578818182
1412,326201.40554454544,17571.165281090907,660291.8375263637,206489.22653727274,91642.65024727273
1413,383092.0257185454,12394.532475363636,693239.3693626364,116170.30004818182,77797.84258818181
1414,455185.95750918915,13567.16349036036,971092.4003388288,238085.21267477475,69804.8498864865
1415,458455.3921404504,16772.164076036035,910714.7210124325,288262.78726936935,61793.20828828829
1416,459662.5144857658,18052.531579639643,673570.3777742343,221552.40632162162,54169.086309909915
1417,512991.0043712037,15259.818893518519,746293.9299601852,187370.88820555553,42787.403370370375
1418,411940.15833504504,16045.813643333335,723713.2548556757,216693.3786990991,32312.273366666668
1419,529903.562825,9068.22168518182,944992.8769803636,257820.4673409091,38200.224127272726
1420,497908.86173827277,9554.372366545454,658302.852274,211723.0333709091,55230.86293545454
1421,507947.649194054,15275.555128918919,931203.8787557657,205164.8752054054,46226.62374504504
1422,329426.35780685185,17895.374473055555,817964.4038114815,189732.75663703703,48406.79555185185
1423,476463.8893683036,18257.49181580357,794073.2737373215,167963.63745535715,55617.52568392857
1424,508331.33059532114,18433.442670458717,835930.630730734,155222.00125596332,53107.542309174314
1425,406489.34015036694,17638.65019311927,1031371.0098220183,190823.3085321101,48286.749587155966
1426,611810.0930701802,26383.44665801802,955810.3722036937,187939.77081171173,52218.6441054054
1427,614244.4219280181,12246.693966396397,988207.0311504505,177105.11015135134,51854.16328558559
1428,791752.555172,14529.960890818182,658101.0126563635,267054.67049541284,87133.0151266055
1429,563802.2898470643,14792.816813669724,821972.5367888074,158129.31285363637,42388.03078363637
1430,600768.9490182883,14580.433227297299,970324.1750145045,201492.11165765763,54518.34903333334
1431,387098.06064627273,14952.509715363638,761042.5289531817,163429.87530454545,57015.741790909095
1432,370941.6739332727,10949.271476636364,827288.683746091,188666.63368363635,53143.949678181816
1433,512976.7137479279,22124.186914144142,802642.1154725226,149450.80726576576,55963.806763963956
1434,419093.6149584685,12744.34701153153,676187.7418134233,195846.80505855856,39247.66861801802
1435,757365.2151511009,9097.927814678898,1153113.3124419267,255196.49411009173,35885.05808440367
1436,372986.57248063636,10916.923655,660691.765501,196097.0066090909,40188.43263363636
1437,287322.8042144037,12278.655058990826,942605.0814641285,199046.56554862385,34217.19253027523
1438,2324879.3424518015,13950.817568018017,771647.7650636036,186404.4993099099,45849.599251351356
1439,546494.8796676147,14193.873764433962,856108.1941630841,174254.60221142857,35122.41480666667
