minute_idx,BTC,DOGE,ETH,SOL,XRP,all_assets_med
92,0.08211673919157769,0.6317204479579885,0.2319345327414634,0.5116179110031239,0.361515777069491,0.361515777069491
93,0.08826180019933169,0.5469325160282222,0.2278371674070019,0.4549502104672602,0.36167074291105267,0.36167074291105267
94,0.085119135461778,0.47769791091864106,0.22987225746861684,0.4587730642056267,0.35822850633632025,0.35822850633632025
95,0.09100214261751402,0.5347650280428774,0.24636019971819853,0.4508809293422568,0.35842220173494815,0.35842220173494815
96,0.11204155717885904,0.49625847211275925,0.25081765154751157,0.45533053639524784,0.39451818792566756,0.39451818792566756
97,0.08219016470132273,0.5783947526219819,0.23224404986532932,0.4556134760557073,0.36848795907172677,0.36848795907172677
98,0.08446769331393292,0.4975385568443946,0.24904754549264452,0.4640781883302523,0.3686364669577864,0.3686364669577864
99,0.08894514712209024,0.6537311274961914,0.25102558187454305,0.5012432647768013,0.38472274038348003,0.38472274038348003
100,0.10868334714136065,0.6345416644935122,0.28918466065221693,0.4853978854278617,0.3786949272069772,0.3786949272069772
101,0.0989341402488081,0.5648083963691558,0.2579579024128589,0.4566260968673123,0.41151607030814574,0.41151607030814574
102,0.08674563969930661,0.5034852775172077,0.24711175216666942,0.4971614585334627,0.3654839068493322,0.3654839068493322
103,0.08608524846515923,0.5470664304990668,0.23486315559829343,0.45638199612044245,0.37224374756261486,0.37224374756261486
104,0.08605206919671449,0.4868490042613854,0.2537352847387832,0.4690009628272377,0.37223964696632633,0.37223964696632633
105,0.08606435600567892,0.553420340263329,0.25380221483864385,0.4857019744800918,0.3723272776901232,0.3723272776901232
106,0.08228371885268482,0.5071377268173636,0.24921116965491197,0.4645868192917722,0.3719378728384546,0.3719378728384546
107,0.08227845497517249,0.49722904938978973,0.2389033830134213,0.4687260874765639,0.35590447322365054,0.35590447322365054
108,0.08228167078390823,0.5066671610545942,0.23490010319646856,0.4566149957520999,0.35599342035266335,0.35599342035266335
109,0.08302076754659347,0.5193374889610747,0.23678157236344705,0.5264353730134257,0.37222567433599324,0.37222567433599324
110,0.08227764306303814,0.5048898416419298,0.23474411396760692,0.4774740194483386,0.3593328459797334,0.3593328459797334
111,0.08452994079311037,0.49742656999057117,0.2368715437169304,0.48594467385029194,0.35622248637531423,0.35622248637531423
112,0.12180796180193579,0.5243390700238345,0.2747718646204654,0.5149819602803029,0.3985849769445597,0.3985849769445597
113,0.09201187080815862,0.5637101807531164,0.2618273329571291,0.4852396310560249,0.3850544670922636,0.3850544670922636
114,0.09196489497706503,0.6283428892018984,0.24926167857401205,0.46895231751337113,0.36885252290007625,0.36885252290007625
115,0.08447918361830652,0.6266880903684995,0.24940752137405572,0.48137429972769114,0.372214645400808,0.372214645400808
116,0.08450628871224176,0.5098679551185644,0.2391553026067362,0.4608480169322431,0.3625047960255883,0.3625047960255883
117,0.08296106603708744,0.49327367205333306,0.23061926855598372,0.4565770027075228,0.3623807433111061,0.3623807433111061
118,0.08296365308327716,0.5478666523491522,0.2326925169088732,0.4729230408701307,0.3655354208496187,0.3655354208496187
119,0.1059243696909248,0.6116018595293592,0.2512045796510359,0.46467165947419453,0.40705735912308477,0.40705735912308477
120,0.12526320133587082,0.5973331704524311,0.22863485401913528,0.4939652970548467,0.39827025482544204,0.39827025482544204
121,0.09415244083958428,0.5178714580991348,0.24727810371068862,0.4728234953837033,0.37505728311262865,0.37505728311262865
122,0.09273612423828852,0.688933828635232,0.26188591348538187,0.48590199955396757,0.39490188084926287,0.39490188084926287
123,0.09584752810158385,0.5195876149782914,0.24347356164806847,0.4898661646895499,0.4139599305355376,0.4139599305355376
124,0.11839129614216212,0.5858212236255579,0.2575599460200187,0.4896378471226665,0.3848049298427109,0.3848049298427109
125,0.09672338323118113,0.6320235320054763,0.24377208630021208,0.49492688047128214,0.39226591206725575,0.39226591206725575
126,0.1033654823013445,0.5058592160475144,0.2666558641568906,0.47387069371502705,0.3889477012140287,0.3889477012140287
127,0.119921228712522,0.5171858521406838,0.2646488252860313,0.5109444657533808,0.3956171659781853,0.3956171659781853
128,0.11922253400274659,0.4881552198743602,0.2500703362521536,0.45763471118509885,0.38277952100286494,0.38277952100286494
129,0.10872403140211727,0.4989777702747047,0.2645724698861322,0.4656371504560917,0.4218926178557662,0.4218926178557662
130,0.09295587394598026,0.47658069692387245,0.2581723152930681,0.4941379305408578,0.38292149524812447,0.38292149524812447
131,0.09135285725991726,0.45034736537991027,0.24337142259200523,0.46518176234169906,0.36009409670534515,0.36009409670534515
132,0.1039939667269979,0.4501576909511336,0.25371345056946143,0.4611296318632915,0.39216196619420474,0.39216196619420474
133,0.0923165705518874,0.5137021260473393,0.23531579543283443,0.47799530809348545,0.3797668146110383,0.3797668146110383
134,0.09612051237151834,0.587278285626594,0.22895674842931155,0.45703533259849993,0.35675565287916183,0.35675565287916183
135,0.08471170765132495,0.5947377327362667,0.2391860479030469,0.4933497521251594,0.3727650017561949,0.3727650017561949
136,0.08703046213754753,0.4910207152110539,0.24560492820552324,0.4810859066923948,0.36311979668696825,0.36311979668696825
137,0.09287685050042865,0.6305302207653505,0.26788963527393606,0.5004754373865662,0.36607892542862974,0.36607892542862974
138,0.08552424305399135,0.5286933146436797,0.22869412566829386,0.45989874943529435,0.3563664909043624,0.3563664909043624
139,0.0831781735963508,0.6653002883343543,0.23875344828465292,0.5037433358658693,0.3752840060290485,0.3752840060290485
140,0.08467087524663452,0.7067873653757498,0.2594793304578807,0.47952476446408765,0.3751377364031812,0.3751377364031812
141,0.08318240533480029,0.688843023870966,0.23884349386290393,0.47174308525527914,0.3852636924478108,0.3852636924478108
142,0.0824196120329511,0.603484763362514,0.23660152268298967,0.4550666909553445,0.3685885449076444,0.3685885449076444
143,0.09150141072965265,0.5834374533037755,0.24506855278894593,0.45917968179856816,0.3786139611291208,0.3786139611291208
144,0.10941877576087461,0.5603516232101783,0.23659522529369187,0.4756252275118374,0.38836154521428073,0.38836154521428073
145,0.08246116468131565,0.4923006740380927,0.2283191822918637,0.46369879545579434,0.3691140891100416,0.3691140891100416
146,0.10671289623630792,0.5184352366147417,0.23052672675812486,0.4640712748301505,0.39207474200163256,0.39207474200163256
147,0.08474401798820821,0.5334999490674474,0.2787685683427533,0.4809281729398673,0.3724432354724539,0.3724432354724539
148,0.08244004596895298,0.4558484606317529,0.23666910838517413,0.4601036431143798,0.3657727943463036,0.3657727943463036
149,0.0824351338540486,0.47844081283330586,0.2325912768029107,0.46445575907976255,0.3625977071945661,0.3625977071945661
150,0.09680082736486754,0.5188959822702136,0.23252034778567712,0.4851033202819456,0.35930288275575356,0.35930288275575356
151,0.09480625959912967,0.5292000485231394,0.23935356053982673,0.4779098731186578,0.4196661231941825,0.4196661231941825
152,0.08696906377841943,0.5793628454448715,0.23710960465692926,0.5347626064928424,0.3887398510939963,0.3887398510939963
153,0.1028055167750638,0.555607972246001,0.2414674667888447,0.46168475075113546,0.3665368024793066,0.3665368024793066
154,0.11111114641232024,0.5155399446138618,0.23734352872902043,0.482284390304662,0.3763771335597669,0.3763771335597669
155,0.0900303296692847,0.5435489160890886,0.23106994964427943,0.48194714818227186,0.3891018086095032,0.3891018086095032
156,0.08336645767949556,0.45385820263246573,0.23113342152118185,0.45349842492368253,0.36674548933297824,0.36674548933297824
157,0.0855992570268217,0.584770116041406,0.22896508331269677,0.4617585995531759,0.3568416351985293,0.3568416351985293
158,0.09613367941172614,0.5482418207513542,0.24982346187295906,0.45342745697154635,0.3633602602847906,0.3633602602847906
159,0.09248892404931787,0.5318000891916144,0.24999052351136822,0.46967298974581956,0.3631836886261388,0.3631836886261388
160,0.08252896884465304,0.4722249912928948,0.2478475649482981,0.48637823547471376,0.3632179287278974,0.3632179287278974
161,0.08630961849083185,0.5118351708645617,0.23921506976680945,0.4529074912847441,0.3762084074223075,0.3762084074223075
162,0.08934593871784377,0.4976628966278654,0.23709075492661497,0.4862385458576145,0.3895077634143475,0.3895077634143475
163,0.10141626189405342,0.6555573931385202,0.24974563743939757,0.4820276969990537,0.36991566606687937,0.36991566606687937
164,0.08851014481068259,0.5984709035694964,0.24338960202466176,0.4695554621581485,0.3763685711438297,0.3763685711438297
165,0.0899435396120371,0.5135255955255107,0.23299261294994206,0.4571750496452425,0.35698625303635023,0.35698625303635023
166,0.09079487546321238,0.5883153436031617,0.25610747861090377,0.49070020693447297,0.39315146761579867,0.39315146761579867
167,0.09381785879519897,0.5993681758926119,0.24996170863662973,0.466065245939812,0.38677624306101116,0.38677624306101116
168,0.12263683685434942,0.5820345029215048,0.2563664139557039,0.4996298611373228,0.3872540305629834,0.3872540305629834
169,0.08626242225632352,0.6958052603819957,0.23110375282512519,0.4780614673991073,0.38336472768721075,0.38336472768721075
170,0.12148571320174917,0.5981817514892606,0.2332705669688154,0.5111751908686704,0.39298492845458055,0.39298492845458055
171,0.08476128928425827,0.5891660503631797,0.23755775798738166,0.46600350407885455,0.3801808550334783,0.3801808550334783
172,0.11210477150598962,0.7006276403633566,0.2798286818875963,0.5123080183956246,0.42371010054730124,0.42371010054730124
173,0.1797011998593402,0.6864769243042109,0.2737713502290902,0.4836790692842715,0.3969275313035657,0.3969275313035657
174,0.15184142928497296,0.6714527007427198,0.30542873033849466,0.48754892695755353,0.4268636459201528,0.4268636459201528
175,0.09863436251884057,0.4458286639403382,0.23782383360921838,0.48284212595450476,0.3707086011342133,0.3707086011342133
176,0.08267880265688222,0.5234055330977423,0.23986297501465656,0.4911628248964654,0.3608841022575994,0.3608841022575994
177,0.08648859144439955,0.4764014462660004,0.24636714512405042,0.4749470236704124,0.35764005584631503,0.35764005584631503
178,0.1134625236154181,0.427628446803776,0.22936478692205228,0.46624718781665886,0.3608080580602846,0.3608080580602846
179,0.08266136531777096,0.43965473488708107,0.22936318211600892,0.45381566852093236,0.35748608474195037,0.35748608474195037
180,0.09488049926448984,0.6064990472661509,0.2611380916514859,0.4787707792636147,0.38053333389728283,0.38053333389728283
181,0.08568235606941377,0.7597596831443341,0.24624936424013566,0.4828850008341342,0.41319060807040986,0.41319060807040986
182,0.09470293630221663,0.6844582823050817,0.24631016782667012,0.5162879900753501,0.4065827165508768,0.4065827165508768
183,0.0849304063956544,0.5735490565377858,0.26701740079801073,0.46295746906989804,0.3741200696000946,0.3741200696000946
184,0.08422008214341085,0.7920544553602165,0.2779129828881446,0.47574909846758434,0.3678223926283074,0.3678223926283074
185,0.0992856157705748,0.7011499065379938,0.2611446120091847,0.47161263684621674,0.3744107389082139,0.3744107389082139
186,0.08344495958402383,0.532824225751074,0.2611962841109473,0.48366447085531805,0.39398909181329744,0.39398909181329744
187,0.09029863292423343,0.5700895602536505,0.2465901338751387,0.488030909540389,0.37446406799459614,0.37446406799459614
188,0.08346869528352353,0.5036819573982881,0.2551572317298635,0.47149695884578396,0.39750691004893085,0.39750691004893085
189,0.08271264386830492,0.47037068686541805,0.23620591551705758,0.4673244421427215,0.374511350744861,0.374511350744861
190,0.10074827553912129,0.5761254609950044,0.2611800284743286,0.4588754695785853,0.390670671250624,0.390670671250624
191,0.08270365227752173,0.5430433136246011,0.25285761150620106,0.46731711390493896,0.3907218770415753,0.3907218770415753
192,0.08494970224416694,0.5752729932284726,0.23807581497536875,0.4627415871836772,0.3644027215116263,0.3644027215116263
193,0.08420779960903133,0.6098195254580551,0.24654230523734386,0.4837423565685466,0.38076314754298707,0.38076314754298707
194,0.09845362720297475,0.5783181187731762,0.24434074520565272,0.5089902175178818,0.3807942997143824,0.3807942997143824
195,0.09472834483712214,0.5755950436249411,0.22951372717543755,0.4955835973582085,0.3867236303475157,0.3867236303475157
196,0.08949151453077432,0.7750574077106888,0.26372823159003367,0.47133249954762985,0.3776084321723485,0.3776084321723485
197,0.10325370471368453,0.5885499289429243,0.24665514782210357,0.47533484464582787,0.37758221161778327,0.37758221161778327
198,0.08705566745576603,0.5831195018737635,0.24819683839921888,0.4703357122869103,0.3736753865831501,0.3736753865831501
199,0.08711783229399388,0.6044841573406953,0.2463299839250777,0.4705305793358234,0.380503357568642,0.380503357568642
200,0.10142192756620133,0.8379353786877227,0.2523178788351186,0.49793572770084493,0.3955875775536263,0.3955875775536263
201,0.09759357722758277,0.6901456572757794,0.2521780344003849,0.4730164101621754,0.3725828192339992,0.3725828192339992
202,0.09143732559054907,0.7415386654683017,0.2560887519613202,0.5465682932981731,0.49810999883697443,0.49810999883697443
203,0.08696338605897645,0.7488623622422818,0.2582889460039626,0.46062327367619843,0.42121323812780254,0.42121323812780254
204,0.08771883349955992,0.7961147850314111,0.25830726448994784,0.4972478341366246,0.38466856570325547,0.38466856570325547
205,0.0839429179743476,0.8931011942821119,0.23945037605333122,0.4849423993768542,0.38778037063343057,0.38778037063343057
206,0.09066458705135684,0.7537412550446941,0.23931110149623272,0.509200359169109,0.5481426902218245,0.509200359169109
207,0.10665997928224867,0.7501651550489468,0.24995398472982291,0.4771045706104294,0.4100198324813162,0.4100198324813162
208,0.09141674332764983,0.7633463452687759,0.2474419015082858,0.49267729657081616,0.36414531162774044,0.36414531162774044
209,0.08681872853584267,0.7417971170748884,0.29377057390053224,0.49596375996343905,0.386374866405725,0.386374866405725
210,0.11183975478181947,0.974649222698205,0.3077091250957495,0.5120514643495352,0.43784022585107646,0.43784022585107646
211,0.08606147835728661,0.9640207879402908,0.27110565125080033,0.49881734979020315,0.4146126020346308,0.4146126020346308
212,0.0861037338647058,1.0485591512450334,0.335535761984341,0.5154605162506516,0.4343403110194457,0.4343403110194457
213,0.08910646522367453,1.0059504368321024,0.2797212724371256,0.4746355299231572,0.5081362857135523,0.4746355299231572
214,0.08993738363902237,0.7562427739102393,0.28859775060825527,0.5860160683855564,0.42519120941821226,0.42519120941821226
215,0.12430193829786382,0.7233191729475861,0.316891976666178,0.5025455074016284,0.44679467081833596,0.44679467081833596
216,0.09303221528222945,0.7771444179576329,0.251071887873917,0.5536781729575305,0.41600124205713707,0.41600124205713707
217,0.10445697517816904,0.7364835097492121,0.25097838470879824,0.5156620965188495,0.3863560642345944,0.3863560642345944
218,0.08235887192840333,0.8563650715003641,0.24450325800312625,0.4698355866174153,0.3859984544772132,0.3859984544772132
219,0.0838698841069156,0.892751292460031,0.24479913405813442,0.5412155378439145,0.41952182028238705,0.41952182028238705
220,0.08764549737166843,0.8059719288810703,0.24071880160835832,0.5193763274353167,0.43451424763247903,0.43451424763247903
221,0.09896806885426587,0.7047281712166332,0.2574905701448865,0.49930702695342394,0.3994931638043433,0.3994931638043433
222,0.09431793406194694,0.8128695463089977,0.263282326367278,0.49046545696855637,0.4279165609991801,0.4279165609991801
223,0.08234911352909793,0.7548776336718928,0.24060923802707856,0.48674653037415566,0.38641746242168146,0.38641746242168146
224,0.08234715750880163,0.6365531264978607,0.26735967635697366,0.4984557402582115,0.3796387823975463,0.3796387823975463
225,0.09345265036945084,0.879492055278257,0.287390575199793,0.5542226880248826,0.4621206166386619,0.4621206166386619
226,0.08755813068276237,0.9628011140517108,0.25066294863522126,0.5142176890493865,0.45973280439210756,0.45973280439210756
227,0.08382146065355921,0.7532731025502862,0.23825896109768924,0.4487226377153073,0.4247166739507809,0.4247166739507809
228,0.10873834181937092,0.7134753778690035,0.2717534338433322,0.519155283242175,0.3924520081300692,0.3924520081300692
229,0.09206845686306951,0.7901104706038843,0.2631554914979727,0.4738939129945685,0.3955554970810858,0.3955554970810858
230,0.09136322653408366,0.5862946689093353,0.3028644136592802,0.4784263678619779,0.40546373206217573,0.40546373206217573
231,0.12403309671666506,0.570559939425016,0.33539392118785954,0.495618561565479,0.3670971926088034,0.3670971926088034
232,0.08696625031954146,0.7024010278233196,0.2936382957447463,0.4914989183812438,0.412208334287154,0.412208334287154
233,0.10348750600951508,0.8901176561640249,0.3232738295661795,0.4999534692902875,0.42204780327562047,0.42204780327562047
234,0.09152931333659171,0.5627678196088532,0.28177110549608253,0.4960932570223583,0.3578871290774773,0.3578871290774773
235,0.09158697370724511,0.6216388459481172,0.3261492659447183,0.5132162674257377,0.42618393430921225,0.42618393430921225
236,0.09536807419749392,0.6976985309813675,0.36176853462260944,0.4845328895381302,0.3941322136586368,0.3941322136586368
237,0.08634356126060824,0.6411047090490307,0.2921472087401608,0.49203330989257177,0.4161590828950832,0.4161590828950832
238,0.0826313114828602,0.5919600746332891,0.25901092281151805,0.483628847984277,0.3841220500190982,0.3841220500190982
239,0.08417249793201528,0.5797507868137879,0.24885581981075616,0.4508485201260175,0.378041357601549,0.378041357601549
240,0.11631705924233221,0.7204889281916922,0.3087137510127506,0.6048848461873292,0.4701990635686154,0.4701990635686154
241,0.10289182572392189,0.6453169134632438,0.27377921384417153,0.5156754674168754,0.42580442708247185,0.42580442708247185
242,0.08722088561712846,0.7645422968638397,0.2875218141151433,0.47975643131199125,0.4435355815657466,0.4435355815657466
243,0.08940659522861455,0.8802005191271466,0.2550240347546504,0.5239114811104207,0.43540274147808006,0.43540274147808006
244,0.08339386717843754,0.7505837305052794,0.25498716812279515,0.46639794958704667,0.37092008712717023,0.37092008712717023
245,0.08483851947094743,0.9768112149781589,0.2590466368787237,0.510829753740701,0.4326877710930635,0.4326877710930635
246,0.0879016590203008,0.8397841965089706,0.2424332826305896,0.4785569657931254,0.3773226108000743,0.3773226108000743
247,0.0914204880501882,0.7016909512191079,0.24196601079444754,0.46932751216912794,0.3925199623245731,0.3925199623245731
248,0.09896075717077389,1.013608619552246,0.24813629626904485,0.4935434798270693,0.3734965072326987,0.3734965072326987
249,0.10895815869233927,0.8099377405558017,0.2568327869697238,0.48167784445307105,0.39332399072271435,0.39332399072271435
250,0.09236625696349413,0.629660289715156,0.24444311833572502,0.4737497956496918,0.40038843522883977,0.40038843522883977
251,0.08472872268228972,0.828562815711733,0.28500337337383314,0.4773068520698936,0.3993591178077867,0.3993591178077867
252,0.09310520865231725,0.5600014906724279,0.24224992200962236,0.5233189269561334,0.4037007720284368,0.4037007720284368
253,0.15283230189429492,0.7927556004648455,0.263223115516836,0.4985847788432953,0.44916118263345967,0.44916118263345967
254,0.09283885554445752,0.6036047185697027,0.2439659661437658,0.5014637167775041,0.3770671186510652,0.3770671186510652
255,0.09237843031744647,0.7049641367182792,0.2529501643914561,0.4738586934099321,0.39082363232592277,0.39082363232592277
256,0.09002511879821638,0.5533011090471855,0.24228069078897638,0.4944605258803035,0.4004505219597687,0.4004505219597687
257,0.08928768270547238,0.5169516732785413,0.27406925779098285,0.5194274126571246,0.41684118315675717,0.41684118315675717
258,0.1064981853331313,0.5161386899444632,0.2382633538509485,0.474321696240599,0.3909520810287343,0.3909520810287343
259,0.09079613898814701,0.5276311842626206,0.24045853541212156,0.49027464868780146,0.37130380904339444,0.37130380904339444
260,0.1161241343345537,0.5964706684915989,0.2745625100918772,0.4830443828168548,0.4145144566447745,0.4145144566447745
261,0.08248282455955129,0.608948483747352,0.23609427900582355,0.5031456770982283,0.3649618243579666,0.3649618243579666
262,0.0929698166669765,0.5888175383421713,0.2568560352492089,0.49440895418801944,0.3841885224530004,0.3841885224530004
263,0.08922007588842175,0.5763775678347832,0.2591434863560057,0.4948718635387111,0.4072786646181558,0.4072786646181558
264,0.09763726135541213,0.5531373586054362,0.24435441772739924,0.49068994919094905,0.36491560548856583,0.36491560548856583
265,0.0840538218833921,0.523367658875914,0.2533576589434967,0.5170274429129628,0.3686065626576373,0.3686065626576373
266,0.08250958165706027,0.5247325253489181,0.23412120558547458,0.4582941378098897,0.3683012911253572,0.3683012911253572
267,0.08250607250509212,0.5680964178534561,0.23625738897369777,0.46676151255505843,0.3618938298572649,0.3618938298572649
268,0.08250816026775454,0.5146401321180574,0.23633534643069384,0.47108429433987514,0.3880922582750801,0.3880922582750801
269,0.08250069151410892,0.6016696146639722,0.23840741845844954,0.45447473888135315,0.35547641683178044,0.35547641683178044
270,0.08472238352028337,0.5371291539592935,0.2381769462245842,0.4748235421555769,0.37455288210084875,0.37455288210084875
271,0.09685776097423815,0.572145928774071,0.25302851568717777,0.4833683870364088,0.40400385202210376,0.40400385202210376
272,0.08770537225657846,0.5590825693561938,0.24430863600583932,0.4948729563413421,0.396616552074355,0.396616552074355
273,0.09887415623517698,0.7161446246006615,0.2775882137599077,0.5159146989807359,0.4351556030205426,0.4351556030205426
274,0.08862264660318236,0.610015419874564,0.25334538923278604,0.4968618440225604,0.3684917629209378,0.3684917629209378
275,0.09966655670173906,0.6098518541334036,0.24670299992849756,0.4635781483268614,0.3681761991912692,0.3681761991912692
276,0.10063863327771376,0.6815620156393185,0.29324662107719185,0.5350912915861892,0.44056991431104864,0.44056991431104864
277,0.097637461905688,0.598148247121521,0.24932492914519133,0.4931722160571271,0.3783626428869272,0.3783626428869272
278,0.08337188641358426,0.551130479370624,0.24302748432412138,0.4729319647989799,0.36550134425054925,0.36550134425054925
279,0.0886440845199986,0.5183975101205638,0.24316125947764022,0.4810727960754234,0.39778063361053895,0.39778063361053895
280,0.08415787369736097,0.5279028013588447,0.2454511688060363,0.4857339344488326,0.36225701738459565,0.36225701738459565
281,0.10438297460405611,0.6667858209879333,0.2576286265870672,0.4808387091668715,0.3749637566722671,0.3749637566722671
282,0.08338988012042327,0.576294940800629,0.2710612177074899,0.5022972531507487,0.40848474975700855,0.40848474975700855
283,0.08336314946717137,0.5292157874542085,0.25548402801933273,0.472111502995069,0.36861522528861096,0.36861522528861096
284,0.08873267513382992,0.5317435823083627,0.2474376837384264,0.5184672257535252,0.3787689345717847,0.3787689345717847
285,0.09396923586345445,0.508716659985841,0.255775161683501,0.4848469597800619,0.39493424384634296,0.39493424384634296
286,0.11561276959814727,0.6670708015362117,0.2345257686644646,0.48864239258037095,0.3816122923037529,0.3816122923037529
287,0.08332959833513291,0.5136962902841335,0.24279895486109693,0.4802682038265679,0.3782321319613064,0.3782321319613064
288,0.09168038478816616,0.5783236051596738,0.24730272665919026,0.4688616788400454,0.35596864299436326,0.35596864299436326
289,0.08851036392398907,0.4849591403282698,0.2592958550548496,0.4887357910683929,0.3718370219184704,0.3718370219184704
290,0.08255809208285703,0.46468305359205514,0.23447533214831956,0.47273638536037255,0.3590129641780641,0.3590129641780641
291,0.08706023448363302,0.4676009143414861,0.2302376093216487,0.45611758678984815,0.3653682555262575,0.3653682555262575
292,0.08255150181819683,0.5093855601446999,0.23876835350859416,0.4813126270865095,0.37547611264116487,0.37547611264116487
293,0.08328800001273902,0.6283806728740039,0.23016896529823713,0.5180869745776658,0.3588283269136893,0.3588283269136893
294,0.08478890211092183,0.4528640952599994,0.23014694882766318,0.45178884874214065,0.3686254465261173,0.3686254465261173
295,0.09078346563849808,0.5140037958061878,0.24698301547617227,0.48078305114288694,0.3750349208504845,0.3750349208504845
296,0.0825378256430708,0.49878741603190774,0.23861502531758455,0.472541305263038,0.35882323763669655,0.35882323763669655
297,0.0832689333848389,0.5102289938187168,0.2302413792840375,0.46847708782426717,0.37487058741149815,0.37487058741149815
298,0.08252492734843418,0.4637284575619857,0.23868750702451538,0.46858950904255614,0.36845385880525033,0.36845385880525033
299,0.0825295270267091,0.4521826126363448,0.23651448761079946,0.4519265238507995,0.36818077547812567,0.36818077547812567
300,0.10375417129361524,0.6351887105230515,0.2450112792361874,0.4975156109805585,0.3877454649203104,0.3877454649203104
301,0.08331574562211831,0.5696824526517345,0.2555883152867453,0.48937987572573943,0.3714417905555867,0.3714417905555867
302,0.09225168160173783,0.5384589772253139,0.25317510888357636,0.4808993665892454,0.3714289310749738,0.3714289310749738
303,0.08947650173069394,0.5205215418605013,0.2474749448691931,0.47780808628026833,0.35537491411818717,0.35537491411818717
304,0.11828686770654692,0.6310846297863975,0.270964318789761,0.5196853535899655,0.388459965436375,0.388459965436375
305,0.10204821102355366,0.7151544453065667,0.28290605708597305,0.47010577781906715,0.38538028194248786,0.38538028194248786
306,0.08874852685727741,0.7293741538589313,0.2818166189511973,0.5364631359311641,0.41143504270315384,0.41143504270315384
307,0.11569381025959068,0.6270905645305163,0.3188190267071809,0.5357729339639381,0.443404519026565,0.443404519026565
308,0.08569260959071633,0.471570294546289,0.23702419047123688,0.47401151417334214,0.388838591641657,0.388838591641657
309,0.09781272532365991,0.5373087690326027,0.2497161524830741,0.4863618326481241,0.3819921564154234,0.3819921564154234
310,0.08489000308849773,0.49512104262285506,0.2473154104620442,0.48575963024307267,0.37499936634328823,0.37499936634328823
311,0.0923240796482533,0.43010218699630237,0.232775590675096,0.4653611295512522,0.3845589612229525,0.3845589612229525
312,0.08263856468957032,0.5097035354604724,0.24738638412403174,0.5069694206879947,0.38819061061731824,0.38819061061731824
313,0.08337799859821268,0.5114501789801902,0.23489520932092803,0.4738393461241285,0.38811361829009844,0.38811361829009844
314,0.08634418004326674,0.47783168239451834,0.24536731747167928,0.4616285294675859,0.3720405777572423,0.3720405777572423
315,0.08949348530346327,0.6771543421512645,0.24117555571864024,0.5031435288616001,0.40144815685579255,0.40144815685579255
316,0.08713731128440591,0.5809723149328326,0.2389767377853405,0.4780127788852068,0.3849835429178545,0.3849835429178545
317,0.08854552312825324,0.5597175971013207,0.25958567999135623,0.48163427113778734,0.3908134893631683,0.3908134893631683
318,0.08334729690969152,0.6824490938680815,0.24754028075430945,0.4530718303769664,0.39820209083934255,0.39820209083934255
319,0.08258458226591696,0.5736862254960128,0.24105814412426746,0.4656549569611353,0.35871422816340504,0.35871422816340504
320,0.08258433418375222,0.6294158489073535,0.2434040222130205,0.48706830417136926,0.3753476964968384,0.3753476964968384
321,0.08708624515195015,0.5471938018408242,0.25135041169000155,0.4694369598327597,0.3812779960643231,0.3812779960643231
322,0.08252715143042273,0.5546639410481947,0.23018651154597555,0.5028957049640437,0.37149606307979843,0.37149606307979843
323,0.10365815237423799,0.697006583242202,0.31425616645924515,0.4860502992965822,0.38756196961884976,0.38756196961884976
324,0.08392873598393681,0.5815307456560527,0.2589591972288827,0.5219473520182721,0.443977683649295,0.443977683649295
325,0.08315333825935915,0.6228190722006693,0.2652279399442668,0.5267080764492957,0.38354260048444666,0.38354260048444666
326,0.10034365550677175,0.6060849991257817,0.23979655339811687,0.4973254417571174,0.37035680153486444,0.37035680153486444
327,0.09726756315083276,0.6551038150423024,0.26463778218665696,0.47291351330027426,0.3608453570939972,0.3608453570939972
328,0.09378967024800454,0.5169370880428287,0.24003819297336704,0.45245480794757564,0.4162970801925843,0.4162970801925843
329,0.08244257224348625,0.6342297127116835,0.24852046809936043,0.4648538648037213,0.36100080933924605,0.36100080933924605
330,0.0824552554554546,0.5663807187245102,0.2509599945999155,0.4568427607156895,0.3808541716845492,0.3808541716845492
331,0.08846330144230397,0.6109363669212268,0.28411943961686886,0.5269600478085653,0.39989101082846307,0.39989101082846307
332,0.11967132424781356,0.725035141417035,0.25691836634170023,0.4899571278577735,0.46364671204524494,0.46364671204524494
333,0.09602820919467062,0.6662734172470078,0.24050393951891497,0.5028241216643892,0.41313367282413316,0.41313367282413316
334,0.09995126800462577,0.6097939723925266,0.2406572678552294,0.5117210876865259,0.3843306226185282,0.3843306226185282
335,0.09464636631294045,0.6466898128120485,0.25331225719686146,0.46593645397818484,0.3744942560985314,0.3744942560985314
336,0.09528922018981806,0.6409693757045715,0.2573345358698825,0.4699873328606717,0.3937328663820108,0.3937328663820108
337,0.08709339180747648,0.5115736163964683,0.23222415208487412,0.4911548676722354,0.42723814979174796,0.42723814979174796
338,0.09660625685461857,0.5408813794174805,0.2507640560705231,0.5063738886067405,0.37085271653417756,0.37085271653417756
339,0.08323740529054079,0.4699046771180233,0.24264863856615687,0.48235440972929183,0.3613533642463784,0.3613533642463784
340,0.08396764933239687,0.4950998241274384,0.2361899770410706,0.46135219364717706,0.36771759532089604,0.36771759532089604
341,0.08317639150060085,0.6150050329538532,0.25704125434572184,0.4859419776275339,0.3642640885616322,0.3642640885616322
